datetime,epochs,ds_name,num_params,mae_valid,nd_valid,nrmse_valid,mse_valid,ms_dtw_valid,tdi_valid,mae_test,nd_test,nrmse_test,mse_test,ms_dtw_test,tdi_test,note,mae_test_bm,nd_test_bm,nrmse_test_bm,smape_test_bm,mse_test_bm,smape_valid,smape_test,model_name,dilation_list,n_back,time,norm,dilation_depth,sliding_window_dis,lag,n_fore,n_repeat,batch_size,callbacks,conv_filter,conv_ksize,hid_dim_fore,nheads,out_features,csv_kwargs,dynamic_feat_cat,dynamic_feat_real,file_path,pkl_path,static_feat,static_feat_dim,target
2021_03_21_21_18_51,80.0,PRSA,23273.0,,0.594847,0.891065,,,,0.050212,0.529455,0.747038,0.005019,,,"TCAN, PRSA ms_dtwi 6 0.8",0.061131,0.644598,0.9489059999999999,0.782664,0.008098000000000001,0.9774700000000001,0.5902569999999999,DeepTCN3,"[1, 2, 4]",48.0,0.09074670900000001,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_21_32_12,80.0,PRSA,23273.0,,0.6197,0.9184129999999999,,,,0.050386,0.531299,0.739796,0.004922,,,"TCAN, PRSA ms_dtwi 8 0.8",0.061323,0.646618,0.9224110000000001,1.534224,0.007652,1.445727,0.599363,DeepTCN3,"[1, 2, 4]",48.0,0.10017232599999999,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_21_46_53,80.0,PRSA,23273.0,,0.596528,0.9493149999999999,,,,0.052391,0.552434,0.773861,0.005386,,,"TCAN, PRSA ms_dtwi 10 0.8",0.058276999999999995,0.614506,0.894675,0.7899729999999999,0.007199,0.6788420000000001,0.6147819999999999,DeepTCN3,"[1, 2, 4]",48.0,0.10741451800000001,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_22_02_34,80.0,PRSA,23273.0,,0.57675,0.875559,,,,0.051465,0.542672,0.784877,0.005541,,,"TCAN, PRSA ms_dtwi 2 1.0",0.055038,0.580343,0.835209,0.705982,0.006274,0.678269,0.5973189999999999,DeepTCN3,"[1, 2, 4]",48.0,0.070386511,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_22_13_02,80.0,PRSA,23273.0,,0.611516,0.92456,,,,0.05081,0.5357689999999999,0.775126,0.005404,,,"TCAN, PRSA ms_dtwi 4 1.0",0.063151,0.665891,1.000548,0.743499,0.009004,0.7134119999999999,0.606402,DeepTCN3,"[1, 2, 4]",48.0,0.08002899200000001,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_22_31_38,80.0,bike_hour,24169.0,,0.379878,0.5370060000000001,,,,0.049055,0.44323999999999997,0.61465,0.004627,,,"TCAN, bike_hour huberloss 2 0",0.065002,0.587337,0.736041,0.8343139999999999,0.0066359999999999995,0.635426,0.747681,DeepTCN3,"[1, 2, 4]",48.0,0.038599301,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_32_23,80.0,bike_hour,24169.0,,0.377279,0.5023989999999999,,,,0.056995000000000004,0.514989,0.696375,0.00594,,,"TCAN, bike_hour huberloss 4 0",0.065664,0.5933189999999999,0.7484850000000001,1.02452,0.006862,0.656204,0.855296,DeepTCN3,"[1, 2, 4]",48.0,0.038659433,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_33_08,80.0,bike_hour,24169.0,,0.39989600000000003,0.5504819999999999,,,,0.060811000000000004,0.549465,0.7661020000000001,0.007189,,,"TCAN, bike_hour huberloss 6 0",0.066436,0.60029,0.816878,1.0215610000000002,0.008173,0.8524719999999999,0.80557,DeepTCN3,"[1, 2, 4]",48.0,0.038330194,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_33_52,80.0,bike_hour,24169.0,,0.49048800000000004,0.657982,,,,0.05391699999999999,0.487176,0.7042390000000001,0.006075,,,"TCAN, bike_hour huberloss 8 0",0.057401,0.518659,0.7184470000000001,1.372372,0.0063219999999999995,3.125994,0.8919020000000001,DeepTCN3,"[1, 2, 4]",48.0,0.039179137,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_34_37,80.0,bike_hour,24169.0,,0.4159640000000001,0.5957439999999999,,,,0.0574,0.518648,0.749462,0.00688,,,"TCAN, bike_hour huberloss 10 0",0.068388,0.617933,0.809484,1.005566,0.008026,1.387994,0.8539190000000001,DeepTCN3,"[1, 2, 4]",48.0,0.039643197000000005,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_35_23,80.0,bike_hour,24169.0,,0.5740970000000001,0.757339,,,,0.074357,0.6718689999999999,0.9124270000000001,0.010197,,,"TCAN, bike_hour huberloss 2 0.2",0.074563,0.673729,0.930638,1.224285,0.010608,0.8057,0.8152119999999999,DeepTCN3,"[1, 2, 4]",48.0,0.039942165,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_36_09,80.0,bike_hour,24169.0,,0.596956,0.779083,,,,0.07956,0.718873,0.9406979999999999,0.010839,,,"TCAN, bike_hour huberloss 4 0.2",0.091087,0.823033,1.05291,2.337694,0.013578999999999999,0.810453,0.8565389999999999,DeepTCN3,"[1, 2, 4]",48.0,0.039454524,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_36_54,80.0,bike_hour,24169.0,,0.448337,0.590495,,,,0.056801,0.513238,0.6945140000000001,0.005908,,,"TCAN, bike_hour huberloss 6 0.2",0.061467999999999995,0.5554,0.755202,1.070147,0.006986,0.69388,0.762267,DeepTCN3,"[1, 2, 4]",48.0,0.039670939,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_37_39,80.0,bike_hour,24169.0,,0.494076,0.6558729999999999,,,,0.07596699999999999,0.686411,0.89245,0.009755,,,"TCAN, bike_hour huberloss 8 0.2",0.08014099999999999,0.724124,0.983762,0.82244,0.011854,0.693901,0.80209,DeepTCN3,"[1, 2, 4]",48.0,0.040418407999999996,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_38_26,80.0,bike_hour,24169.0,,0.50002,0.671812,,,,0.06350800000000001,0.5738409999999999,0.814865,0.008133,,,"TCAN, bike_hour huberloss 10 0.2",0.07775399999999999,0.702563,0.890774,1.4002700000000001,0.009719,0.690034,0.773989,DeepTCN3,"[1, 2, 4]",48.0,0.038764529,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_39_10,80.0,bike_hour,24169.0,,0.493622,0.677359,,,,0.055854999999999995,0.504685,0.68624,0.005768,,,"TCAN, bike_hour huberloss 2 0.4",0.05805800000000001,0.524595,0.707943,1.097795,0.006139,1.52281,0.792313,DeepTCN3,"[1, 2, 4]",48.0,0.040062591,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_39_56,80.0,bike_hour,24169.0,,0.5122869999999999,0.7019770000000001,,,,0.053381,0.482336,0.685133,0.005749,,,"TCAN, bike_hour huberloss 4 0.4",0.061390999999999994,0.554711,0.730952,0.8504120000000001,0.0065439999999999995,4.561915,0.74444,DeepTCN3,"[1, 2, 4]",48.0,0.039469147,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_24_52,80.0,PRSA,23273.0,,0.5890880000000001,0.8767809999999999,,,,0.050164,0.52895,0.759404,0.005187,,,"TCAN, PRSA ms_dtwi 6 1.0",0.056784,0.598759,0.851775,0.746242,0.006525,0.699271,0.596292,DeepTCN3,"[1, 2, 4]",48.0,0.113344098,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_22_40_42,80.0,bike_hour,24169.0,,0.4991140000000001,0.67291,,,,0.057502,0.519567,0.747218,0.0068390000000000005,,,"TCAN, bike_hour huberloss 6 0.4",0.062582,0.565467,0.775008,0.980527,0.007356999999999998,1.199651,0.827468,DeepTCN3,"[1, 2, 4]",48.0,0.04033488,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_41_28,80.0,bike_hour,24169.0,,0.44313800000000003,0.616268,,,,0.061621,0.5567840000000001,0.7497520000000001,0.006885,,,"TCAN, bike_hour huberloss 8 0.4",0.07762000000000001,0.701346,0.935183,0.908322,0.010712000000000001,1.480232,0.864693,DeepTCN3,"[1, 2, 4]",48.0,0.040123923,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_42_14,80.0,bike_hour,24169.0,,0.659818,0.860873,,,,0.081209,0.733775,0.977153,0.011695,,,"TCAN, bike_hour huberloss 10 0.4",0.090558,0.81825,1.011042,0.9055799999999999,0.01252,1.8477009999999998,0.855792,DeepTCN3,"[1, 2, 4]",48.0,0.040205164,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_42_59,80.0,bike_hour,24169.0,,0.460736,0.6338550000000001,,,,0.057623,0.520663,0.736061,0.0066359999999999995,,,"TCAN, bike_hour huberloss 2 0.6",0.072632,0.656275,0.8791450000000001,1.3202040000000002,0.009467,1.2717040000000002,0.841268,DeepTCN3,"[1, 2, 4]",48.0,0.041230718,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_43_46,80.0,bike_hour,24169.0,,0.401688,0.5450109999999999,,,,0.058886,0.532076,0.734244,0.006603,,,"TCAN, bike_hour huberloss 4 0.6",0.06414,0.579545,0.760666,0.968949,0.007087,0.713527,0.768271,DeepTCN3,"[1, 2, 4]",48.0,0.041009483,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_44_33,80.0,bike_hour,24169.0,,0.5090180000000001,0.667844,,,,0.061302999999999996,0.553909,0.761235,0.007098,,,"TCAN, bike_hour huberloss 6 0.6",0.066643,0.602167,0.762728,0.788161,0.007126,0.879489,0.786723,DeepTCN3,"[1, 2, 4]",48.0,0.039273822,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_45_18,80.0,bike_hour,24169.0,,0.37690100000000004,0.504667,,,,0.056696,0.512285,0.688362,0.005804,,,"TCAN, bike_hour huberloss 8 0.6",0.057974,0.523836,0.6925600000000001,3.3741879999999997,0.005875,1.138486,0.766314,DeepTCN3,"[1, 2, 4]",48.0,0.039425184,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_46_03,80.0,bike_hour,24169.0,,0.5230279999999999,0.6966439999999999,,,,0.067709,0.611799,0.8669899999999999,0.009207,,,"TCAN, bike_hour huberloss 10 0.6",0.09723899999999999,0.8786200000000001,1.2207700000000001,1.089828,0.018254,1.1185209999999999,0.828592,DeepTCN3,"[1, 2, 4]",48.0,0.039436661,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_46_49,80.0,bike_hour,24169.0,,0.448578,0.605945,,,,0.06529,0.5899399999999999,0.767189,0.007209,,,"TCAN, bike_hour huberloss 2 0.8",0.06789099999999999,0.6134390000000001,0.833992,2.068812,0.008519,0.987088,0.8519260000000001,DeepTCN3,"[1, 2, 4]",48.0,0.040019906,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_47_34,80.0,bike_hour,24169.0,,0.321225,0.438983,,,,0.054452999999999994,0.492015,0.6624399999999999,0.005375,,,"TCAN, bike_hour huberloss 4 0.8",0.063786,0.5763520000000001,0.7345729999999999,0.872009,0.006609,1.069472,0.8686200000000001,DeepTCN3,"[1, 2, 4]",48.0,0.039497386,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_48_20,80.0,bike_hour,24169.0,,0.395752,0.521895,,,,0.056255999999999994,0.508309,0.678247,0.005634,,,"TCAN, bike_hour huberloss 6 0.8",0.062074000000000004,0.560879,0.722845,0.887058,0.0064,1.048231,0.8214530000000001,DeepTCN3,"[1, 2, 4]",48.0,0.039804291,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_49_05,80.0,bike_hour,24169.0,,0.53445,0.723172,,,,0.061913,0.5594210000000001,0.7741979999999999,0.007340999999999999,,,"TCAN, bike_hour huberloss 8 0.8",0.067449,0.6094470000000001,0.808844,1.152008,0.008013,1.536645,0.8447180000000001,DeepTCN3,"[1, 2, 4]",48.0,0.040006967000000004,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_49_51,80.0,bike_hour,24169.0,,0.627206,0.8305879999999999,,,,0.0807,0.7291810000000001,0.9687889999999999,0.011496,,,"TCAN, bike_hour huberloss 10 0.8",0.088111,0.796143,1.023903,6.35962,0.012841,1.2130370000000001,0.9206610000000001,DeepTCN3,"[1, 2, 4]",48.0,0.039931768,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_50_36,80.0,bike_hour,24169.0,,0.48053599999999996,0.652,,,,0.061051999999999995,0.5516409999999999,0.767188,0.007209,,,"TCAN, bike_hour huberloss 2 1.0",0.078064,0.705357,0.900429,0.901825,0.009931,4.990949,0.8647940000000001,DeepTCN3,"[1, 2, 4]",48.0,0.040006066,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_51_22,80.0,bike_hour,24169.0,,0.380042,0.517436,,,,0.05438,0.491356,0.6687930000000001,0.0054789999999999995,,,"TCAN, bike_hour huberloss 4 1.0",0.057687999999999996,0.521249,0.6930890000000001,1.697523,0.005884,0.5901850000000001,0.764249,DeepTCN3,"[1, 2, 4]",48.0,0.039927983,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_52_07,80.0,bike_hour,24169.0,,0.420145,0.564462,,,,0.062059,0.5607409999999999,0.7871090000000001,0.007587999999999998,,,"TCAN, bike_hour huberloss 6 1.0",0.063698,0.5755560000000001,0.804601,0.8883840000000001,0.007929,0.775993,0.807732,DeepTCN3,"[1, 2, 4]",48.0,0.039730659,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_21_22_52_53,80.0,bike_hour,24169.0,,0.330635,0.451662,,,,0.050076999999999997,0.452475,0.619186,0.004696,,,"TCAN, bike_hour huberloss 8 1.0",0.062,0.560213,0.749895,1.123782,0.006887999999999999,0.807565,0.8504229999999999,DeepTCN3,"[1, 2, 4]",48.0,0.0400324,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
